729,7
730,6
731,4
732,1
733,6
734,1
735,6
736,1
737,9
738,3
739,7
740,8
741,4
742,9
743,3
744,2
745,8
746,7
747,8
748,2
749,1
750,0
751,6
752,6
753,1
754,2
755,8
756,7
757,0
758,1
759,5
760,8
761,8
762,2
763,6
764,0
765,5
766,1
767,9
768,6
769,0
770,0
771,7
772,8
773,2
774,9
775,4
776,3
777,4
778,9
779,3
780,3
781,5
782,7
783,1
784,1
785,6
786,4
787,9
788,3
789,4
790,8
791,3
792,0
793,4
794,9
795,8
796,9
797,3
798,8
799,0
800,1
801,3
802,4
803,3
804,3
805,3
806,4
807,4
808,7
809,3
810,4
811,3
812,9
813,1
814,6
815,6
816,2
817,5
818,6
819,7
820,7
821,3
822,8
823,1
824,2
825,8
826,8
827,9
828,3
829,0
830,3
831,3
832,5
833,3
834,2
835,2
836,2
837,7
838,7
839,7
840,6
841,2
842,2
843,8
844,1
845,5
846,4
847,4
848,8
849,2
850,3
851,4
852,6
853,6
854,6
855,7
856,2
857,5
858,4
859,8
860,9
861,9
862,4
863,7
864,7
865,3
866,4
867,1
868,0
869,5
870,4
871,9
872,1
873,1
874,2
875,2
876,6
877,5
878,0
879,4
880,2
881,9
882,0
883,4
884,0
885,0
886,3
887,0
888,5
889,9
890,3
891,0
892,9
893,9
894,2
895,6
896,4
897,7
898,9
899,8
900,7
901,0
902,9
903,1
904,7
905,5
906,1
907,1
908,3
909,6
910,9
911,3
912,1
913,3
914,8
915,7
916,0
917,8
918,2
919,6
920,6
921,7
922,7
923,4
924,7
925,3
926,5
927,8
928,1
929,6
930,7
931,5
932,7
933,6
934,3
935,5
936,7
937,2
938,7
939,1
940,5
941,1
942,4
943,2
944,9
945,6
946,5
947,5
948,2
949,8
950,4
951,0
952,5
953,8
954,0
955,8
956,4
957,8
958,3
959,9
960,5
961,7
962,7
963,2
964,3
965,0
966,1
967,5
968,9
969,8
970,4
971,0
972,9
973,8
974,8
975,1
976,3
977,5
978,2
979,2
980,5
981,2
982,6
983,5
984,1
985,6
986,7
987,3
988,9
989,6
990,1
991,3
992,2
993,4
994,6
995,8
996,4
997,6
998,2
999,4
1000,6
1001,0
1002,5
1003,4
1004,3
1005,5
1006,5
1007,2
1008,5
1009,3
1010,3
1011,4
1012,9
1013,1
1014,7
1015,9
1016,6
1017,7
1018,7
1019,5
1020,8
1021,2
1022,2
1023,5
1024,7
1025,3
1026,4
1027,0
1028,7
1029,0
1030,2
1031,4
1032,7
1033,9
1034,6
1035,0
1036,7
1037,9
1038,2
1039,7
1040,1
1041,3
1042,4
1043,8
1044,0
1045,1
1046,0
1047,8
1048,7
1049,4
1050,0
1051,3
1052,7
1053,2
1054,7
1055,8
1056,4
1057,9
1058,4
1059,9
1060,4
1061,9
1062,6
1063,0
1064,7
1065,2
1066,3
1067,6
1068,3
1069,2
1070,5
1071,4
1072,8
1073,6
1074,0
1075,4
1076,0
1077,4
1078,3
1079,0
1080,2
1081,9
1082,6
1083,0
1084,8
1085,3
1086,7
1087,1
1088,9
1089,6
1090,8
1091,2
1092,6
1093,9
1094,6
1095,8
1096,2
1097,6
1098,1
1099,4
1100,0
1101,4
1102,7
1103,0
1104,2
1105,4
1106,0
1107,9
1108,3
1109,3
1110,4
1111,3
1112,6
1113,0
1114,8
1115,0
1116,0
1117,9
1118,0
1119,8
1120,1
1121,4
1122,4
1123,3
1124,1
1125,4
1126,8
1127,7
1128,4
1129,4
1130,3
1131,1
1132,7
1133,7
1134,6
1135,6
1136,8
1137,6
1138,0
1139,9
1140,3
1141,0
1142,9
1143,1
1144,5
1145,1
1146,2
1147,3
1148,1
1149,5
1150,8
1151,4
1152,9
1153,6
1154,2
1155,7
1156,7
1157,6
1158,6
1159,5
1160,7
1161,4
1162,7
1163,9
1164,3
1165,4
1166,8
1167,1
1168,8
1169,1
1170,5
1171,2
1172,0
1173,6
1174,8
1175,9
1176,7
1177,7
1178,9
1179,1
1180,8
1181,3
1182,9
1183,5
1184,9
1185,3
1186,1
1187,0
1188,1
1189,1
1190,3
1191,0
1192,7
1193,7
1194,6
1195,7
1196,1
1197,4
1198,8
1199,6
1200,6
1201,8
1202,0
1203,4
1204,5
1205,6
1206,1
1207,6
1208,3
1209,4
1210,3
1211,7
1212,1
1213,5
1214,0
1215,1
1216,8
1217,1
1218,0
1219,8
1220,3
1221,7
1222,5
1223,7
1224,0
1225,6
1226,5
1227,8
1228,1
1229,7
1230,9
1231,9
1232,0
1233,0
1234,0
1235,1
1236,0
1237,9
1238,7
1239,5
1240,9
1241,2
1242,0
1243,2
1244,1
1245,6
1246,9
1247,7
1248,0
1249,7
1250,1
1251,9
1252,2
1253,4
1254,0
1255,5
1256,9
1257,5
1258,4
1259,3
1260,7
1261,1
1262,9
1263,0
1264,0
1265,5
1266,4
1267,1
1268,3
1269,5
1270,5
1271,1
1272,4
1273,6
1274,8
1275,6
1276,8
1277,8
1278,0
1279,1
1280,0
1281,6
1282,4
1283,9
1284,3
1285,5
1286,3
1287,4
1288,2
1289,3
1290,9
1291,0
1292,3
1293,9
1294,2
1295,5
1296,3
1297,1
1298,5
1299,6
1300,5
1301,9
1302,2
1303,8
1304,5
1305,2
1306,2
1307,1
1308,3
1309,8
1310,8
1311,5
1312,5
1313,5
1314,5
1315,9
1316,5
1317,4
1318,7
1319,7
1320,1
1321,2
1322,4
1323,0
1324,9
1325,5
1326,9
1327,0
1328,7
1329,3
1330,1
1331,6
1332,6
1333,0
1334,5
1335,3
1336,1
1337,9
1338,9
1339,1
1340,5
1341,1
1342,8
1343,7
1344,0
1345,6
1346,4
1347,6
1348,5
1349,5
1350,5
1351,5
1352,4
1353,8
1354,0
1355,3
1356,6
1357,2
1358,9
1359,4
1360,3
1361,7
1362,0
1363,7
1364,4
1365,2
1366,8
1367,5
1368,7
1369,4
1370,8
1371,9
1372,7
1373,3
1374,5
1375,7
1376,9
1377,1
1378,2
1379,0
1380,0
1381,2
1382,1
1383,1
1384,9
1385,0
1386,5
1387,8
1388,5
1389,5
1390,2
1391,0
1392,9
1393,9
1394,7
1395,2
1396,8
1397,5
1398,9
1399,9
1400,9
1401,1
1402,6
1403,7
1404,7
1405,9
1406,4
1407,5
1408,5
1409,2
1410,3
1411,2
1412,6
1413,8
1414,2
1415,8
1416,3
1417,9
1418,6
1419,0
1420,6
1421,7
1422,2
1423,0
1424,6
1425,1
1426,5
1427,4
1428,4
1429,1
1430,9
1431,3
1432,9
1433,1
1434,0
1435,1
1436,5
1437,7
1438,0
1439,3
1440,9
1441,3
1442,8
1443,8
1444,3
1445,3
1446,8
1447,2
1448,7
1449,2
1450,4
1451,5
1452,5
1453,9
1454,7
1455,1
1456,2
1457,0
1458,5
1459,3
1460,8
1461,6
1462,4
1463,0
1464,1
1465,2
1466,0
1467,1
1468,0
1469,9
1470,8
1471,1
1472,5
1473,0
1474,1
1475,6
1476,3
1477,2
1478,1
1479,3
1480,9
1481,9
1482,1
1483,6
1484,8
1485,7
1486,7
1487,6
1488,4
1489,8
1490,8
1491,8
1492,5
1493,3
1494,1
1495,2
1496,8
1497,4
1498,3
1499,8
1500,4
1501,3
1502,3
1503,2
1504,6
1505,0
1506,0
1507,9
1508,1
1509,9
1510,5
1511,4
1512,4
1513,9
1514,6
1515,1
1516,9
1517,5
1518,6
1519,8
1520,6
1521,2
1522,6
1523,1
1524,3
1525,1
1526,6
1527,5
1528,3
1529,4
1530,7
1531,3
1532,7
1533,3
1534,3
1535,4
1536,5
1537,7
1538,7
1539,6
1540,4
1541,1
1542,2
1543,3
1544,8
1545,8
1546,6
1547,4
1548,2
1549,2
1550,8
1551,7
1552,2
1553,7
1554,4
1555,4
1556,4
1557,4
1558,5
1559,9
1560,2
1561,1
1562,8
1563,8
1564,7
1565,9
1566,2
1567,3
1568,6
1569,4
1570,5
1571,2
1572,2
1573,0
1574,4
1575,2
1576,5
1577,3
1578,8
1579,2
1580,7
1581,6
1582,8
1583,8
1584,8
1585,7
1586,7
1587,2
1588,0
1589,6
1590,1
1591,0
1592,6
1593,8
1594,1
1595,1
1596,5
1597,7
1598,9
1599,1
1600,2
1601,6
1602,1
1603,0
1604,4
1605,2
1606,2
1607,3
1608,1
1609,4
1610,3
1611,0
1612,2
1613,0
1614,7
1615,3
1616,5
1617,9
1618,9
1619,6
1620,0
1621,3
1622,2
1623,0
1624,5
1625,5
1626,4
1627,1
1628,7
1629,7
1630,1
1631,5
1632,2
1633,1
1634,0
1635,6
1636,7
1637,6
1638,7
1639,0
1640,5
1641,5
1642,3
1643,7
1644,9
1645,5
1646,8
1647,7
1648,6
1649,0
1650,9
1651,8
1652,2
1653,0
1654,6
1655,5
1656,4
1657,6
1658,5
1659,4
1660,5
1661,2
1662,6
1663,6
1664,5
1665,1
1666,9
1667,5
1668,5
1669,1
1670,0
1671,3
1672,9
1673,0
1674,9
1675,1
1676,3
1677,3
1678,3
1679,7
1680,8
1681,9
1682,2
1683,0
1684,9
1685,1
1686,4
1687,9
1688,7
1689,9
1690,2
1691,7
1692,6
1693,5
1694,3
1695,2
1696,5
1697,4
1698,0
1699,8
1700,9
1701,4
1702,1
1703,9
1704,4
1705,5
1706,3
1707,0
1708,2
1709,1
1710,1
1711,4
1712,1
1713,5
1714,6
1715,0
1716,1
1717,8
1718,6
1719,0
1720,6
1721,9
1722,9
1723,7
1724,4
1725,2
1726,0
1727,6
1728,3
1729,5
1730,8
1731,7
1732,2
1733,9
1734,7
1735,0
1736,4
1737,2
1738,4
1739,8
1740,5
1741,1
1742,7
1743,8
1744,7
1745,0
1746,3
1747,5
1748,2
1749,0
1750,9
1751,6
1752,9
1753,3
1754,3
1755,6
1756,1
1757,3
1758,1
1759,8
1760,1
1761,7
1762,7
1763,5
1764,9
1765,8
1766,0
1767,7
1768,0
1769,3
1770,4
1771,9
1772,9
1773,4
1774,0
1775,0
1776,9
1777,8
1778,3
1779,4
1780,6
1781,6
1782,2
1783,9
1784,8
1785,5
1786,4
1787,6
1788,3
1789,3
1790,3
1791,2
1792,5
1793,3
1794,3
1795,9
1796,5
1797,0
1798,9
1799,3
1800,2
1801,3
1802,6
1803,7
1804,4
1805,5
1806,6
1807,8
1808,7
1809,8
1810,7
1811,6
1812,1
1813,3
1814,5
1815,5
1816,4
1817,1
1818,5
1819,3
1820,7
1821,2
1822,9
1823,9
1824,4
1825,1
1826,8
1827,5
1828,0
1829,8
1830,0
1831,3
1832,1
1833,5
1834,8
1835,4
1836,8
1837,7
1838,7
1839,3
1840,4
1841,8
1842,4
1843,7
1844,9
1845,3
1846,4
1847,4
1848,6
1849,6
1850,6
1851,3
1852,5
1853,3
1854,9
1855,8
1856,5
1857,4
1858,8
1859,8
1860,9
1861,6
1862,3
1863,9
1864,5
1865,4
1866,6
1867,5
1868,3
1869,0
1870,2
1871,5
1872,1
1873,1
1874,6
1875,7
1876,6
1877,7
1878,9
1879,1
1880,4
1881,5
1882,5
1883,5
1884,3
1885,3
1886,1
1887,6
1888,1
1889,4
1890,5
1891,8
1892,8
1893,4
1894,0
1895,8
1896,4
1897,8
1898,4
1899,8
1900,8
1901,8
1902,2
1903,8
1904,5
1905,5
1906,8
1907,0
1908,2
1909,8
1910,8
1911,5
1912,6
1913,0
1914,1
1915,9
1916,8
1917,4
1918,7
1919,3
1920,4
1921,9
1922,3
1923,6
1924,5
1925,9
1926,5
1927,1
1928,8
1929,6
1930,3
1931,8
1932,8
1933,3
1934,7
1935,5
1936,1
1937,3
1938,5
1939,4
1940,9
1941,0
1942,5
1943,6
1944,6
1945,7
1946,8
1947,2
1948,0
1949,7
1950,6
1951,1
1952,4
1953,5
1954,5
1955,1
1956,7
1957,7
1958,9
1959,4
1960,7
1961,1
1962,4
1963,4
1964,4
1965,9
1966,4
1967,4
1968,9
1969,5
1970,4
1971,9
1972,3
1973,0
1974,2
1975,5
1976,0
1977,6
1978,1
1979,7
1980,6
1981,1
1982,3
1983,7
1984,6
1985,5
1986,2
1987,6
1988,0
1989,1
1990,7
1991,3
1992,6
1993,5
1994,6
1995,9
1996,3
1997,9
1998,8
1999,6
2000,1
2001,8
2002,0
2003,0
2004,9
2005,3
2006,2
2007,1
2008,3
2009,8
2010,6
2011,1
2012,4
2013,9
2014,6
2015,1
2016,8
2017,0
2018,6
2019,9
2020,7
2021,0
2022,1
2023,8
2024,2
2025,0
2026,4
2027,6
2028,1
2029,6
2030,2
2031,8
2032,9
2033,0
2034,3
2035,1
2036,1
2037,9
2038,2
2039,2
2040,2
2041,7
2042,3
2043,4
2044,7
2045,3
2046,8
2047,2
2048,0
2049,4
2050,8
2051,7
2052,4
2053,2
2054,1
2055,6
2056,0
2057,5
2058,4
2059,0
2060,6
2061,1
2062,0
2063,3
2064,8
2065,6
2066,9
2067,1
2068,2
2069,4
2070,5
2071,9
2072,6
2073,2
2074,6
2075,8
2076,8
2077,3
2078,9
2079,5
2080,3
2081,3
2082,6
2083,4
2084,4
2085,2
2086,5
2087,0
2088,3
2089,5
2090,6
2091,3
2092,3
2093,4
2094,3
2095,2
2096,6
2097,9
2098,0
2099,3
2100,7
2101,7
2102,2
2103,8
2104,8
2105,6
2106,5
2107,5
2108,1
2109,6
2110,9
2111,9
2112,7
2113,7
2114,8
2115,3
2116,7
2117,5
2118,6
2119,2
2120,8
2121,6
2122,3
2123,5
2124,5
2125,7
2126,6
2127,3
2128,4
2129,9
2130,0
2131,4
2132,5
2133,4
2134,3
2135,7
2136,8
2137,3
2138,4
2139,3
2140,8
2141,8
2142,4
2143,1
2144,2
2145,5
2146,1
2147,7
2148,6
2149,6
2150,2
2151,7
2152,8
2153,7
2154,2
2155,4
2156,5
2157,1
2158,0
2159,0
2160,7
2161,9
2162,9
2163,4
2164,3
2165,4
2166,4
2167,9
2168,6
2169,4
2170,1
2171,0
2172,1
2173,9
2174,2
2175,4
2176,5
2177,9
2178,3
2179,5
2180,7
2181,2
2182,4
2183,6
2184,6
2185,2
2186,2
2187,2
2188,0
2189,6
2190,1
2191,5
2192,3
2193,0
2194,3
2195,6
2196,8
2197,5
2198,4
2199,4
2200,0
2201,2
2202,8
2203,3
2204,7
2205,2
2206,3
2207,0
2208,8
2209,0
2210,1
2211,5
2212,8
2213,9
2214,5
2215,0
2216,0
2217,5
2218,3
2219,0
2220,0
2221,9
2222,9
2223,7
2224,4
2225,3
2226,5
2227,7
2228,2
2229,8
2230,9
2231,3
2232,6
2233,9
2234,1
2235,5
2236,5
2237,6
2238,3
2239,5
2240,7
2241,6
2242,7
2243,6
2244,8
2245,8
2246,5
2247,6
2248,3
2249,1
2250,2
2251,2
2252,0
2253,7
2254,5
2255,4
2256,9
2257,8
2258,5
2259,1
2260,2
2261,6
2262,6
2263,1
2264,8
2265,1
2266,9
2267,6
2268,7
2269,2
2270,3
2271,4
2272,6
2273,9
2274,0
2275,7
2276,8
2277,7
2278,1
2279,8
2280,4
2281,2
2282,0
2283,5
2284,2
2285,9
2286,9
2287,2
2288,1
2289,7
2290,2
2291,8
2292,3
2293,6
2294,5
2295,6
2296,7
2297,7
2298,5
2299,9
2300,7
2301,5
2302,8
2303,0
2304,0
2305,5
2306,6
2307,2
2308,4
2309,0
2310,9
2311,7
2312,8
2313,4
2314,0
2315,6
2316,3
2317,6
2318,3
2319,2
2320,8
2321,2
2322,8
2323,1
2324,9
2325,4
2326,9
2327,4
2328,5
2329,2
2330,5
2331,1
2332,8
2333,0
2334,9
2335,6
2336,6
2337,7
2338,4
2339,0
2340,2
2341,3
2342,1
2343,1
2344,3
2345,9
2346,1
2347,3
2348,0
2349,4
2350,3
2351,1
2352,0
2353,0
2354,4
2355,3
2356,1
2357,7
2358,0
2359,8
2360,4
2361,8
2362,6
2363,2
2364,5
2365,7
2366,1
2367,8
2368,6
2369,9
2370,7
2371,8
2372,6
2373,3
2374,6
2375,6
2376,4
2377,4
2378,3
2379,3
2380,0
2381,0
2382,9
2383,9
2384,4
2385,6
2386,5
2387,4
2388,3
2389,9
2390,2
2391,2
2392,1
2393,8
2394,3
2395,2
2396,9
2397,8
2398,8
2399,6
2400,8
2401,7
2402,1
2403,5
2404,1
2405,4
2406,8
2407,4
2408,7
2409,3
2410,7
2411,6
2412,7
2413,4
2414,1
2415,4
2416,5
2417,6
2418,9
2419,5
2420,5
2421,1
2422,1
2423,2
2424,1
2425,7
2426,4
2427,9
2428,1
2429,2
2430,1
2431,8
2432,2
2433,4
2434,2
2435,9
2436,1
2437,3
2438,0
2439,9
2440,7
2441,6
2442,9
2443,5
2444,4
2445,5
2446,2
2447,1
2448,4
2449,0
2450,8
2451,5
2452,1
2453,4
2454,1
2455,9
2456,2
2457,2
2458,6
2459,8
2460,1
2461,1
2462,5
2463,9
2464,9
2465,9
2466,5
2467,2
2468,3
2469,0
2470,2
2471,3
2472,9
2473,8
2474,1
2475,8
2476,7
2477,3
2478,0
2479,1
2480,7
2481,8
2482,8
2483,6
2484,9
2485,3
2486,5
2487,5
2488,9
2489,5
2490,9
2491,1
2492,3
2493,8
2494,8
2495,7
2496,0
2497,2
2498,0
2499,0
2500,8
2501,6
2502,4
2503,8
2504,7
2505,1
2506,4
2507,0
2508,3
2509,0
2510,6
2511,7
2512,2
2513,1
2514,1
2515,3
2516,5
2517,6
2518,7
2519,4
2520,7
2521,5
2522,4
2523,6
2524,9
2525,0
2526,4
2527,0
2528,4
2529,5
2530,0
2531,4
2532,0
2533,6
2534,3
2535,9
2536,3
2537,7
2538,3
2539,3
2540,8
2541,3
2542,8
2543,7
2544,3
2545,5
2546,2
2547,3
2548,0
2549,0
2550,6
2551,3
2552,0
2553,9
2554,8
2555,8
2556,6
2557,7
2558,3
2559,9
2560,4
2561,8
2562,3
2563,4
2564,8
2565,4
2566,4
2567,7
2568,3
2569,2
2570,2
2571,2
2572,7
2573,0
2574,5
2575,1
2576,3
2577,5
2578,9
2579,1
2580,6
2581,5
2582,4
2583,2
2584,7
2585,2
2586,0
2587,9
2588,2
2589,2
2590,3
2591,9
2592,5
2593,9
2594,9
2595,4
2596,3
2597,7
2598,2
2599,1
2600,9
2601,2
2602,8
2603,7
2604,9
2605,6
2606,7
2607,4
2608,7
2609,8
2610,0
2611,3
2612,8
2613,8
2614,1
2615,8
2616,2
2617,8
2618,1
2619,7
2620,3
2621,8
2622,6
2623,1
2624,7
2625,0
2626,7
2627,3
2628,4
2629,2
2630,5
2631,2
2632,7
2633,0
2634,1
2635,6
2636,9
2637,0
2638,0
2639,7
2640,1
2641,9
2642,3
2643,1
2644,9
2645,0
2646,0
2647,9
2648,5
2649,4
2650,4
2651,7
2652,8
2653,1
2654,7
2655,5
2656,0
2657,2
2658,6
2659,9
2660,1
2661,1
2662,2
2663,1
2664,9
2665,0
2666,4
2667,9
2668,0
2669,4
2670,8
2671,9
2672,0
2673,5
2674,5
2675,7
2676,1
2677,0
2678,8
2679,3
2680,9
2681,1
2682,7
2683,3
2684,1
2685,7
2686,6
2687,6
2688,9
2689,6
2690,9
2691,7
2692,5
2693,1
2694,3
2695,7
2696,5
2697,4
2698,7
2699,3
2700,4
2701,8
2702,8
2703,3
2704,5
2705,3
2706,5
2707,0
2708,1
2709,3
2710,6
2711,5
2712,6
2713,5
2714,7
2715,1
2716,8
2717,8
2718,6
2719,1
2720,3
2721,1
2722,9
2723,6
2724,4
2725,8
2726,5
2727,6
2728,2
2729,0
2730,7
2731,6
2732,2
2733,9
2734,6
2735,5
2736,9
2737,6
2738,3
2739,4
2740,4
2741,9
2742,3
2743,3
2744,9
2745,3
2746,6
2747,8
2748,6
2749,6
2750,9
2751,8
2752,7
2753,2
2754,2
2755,9
2756,6
2757,2
2758,0
2759,0
2760,3
2761,3
2762,0
2763,2
2764,6
2765,3
2766,2
2767,4
2768,0
2769,0
2770,2
2771,4
2772,2
2773,3
2774,1
2775,7
2776,2
2777,8
2778,7
2779,9
2780,5
2781,1
2782,4
2783,4
2784,8
2785,3
2786,4
2787,7
2788,5
2789,6
2790,3
2791,8
2792,3
2793,5
2794,0
2795,6
2796,2
2797,7
2798,9
2799,9
2800,3
2801,2
2802,8
2803,2
2804,9
2805,1
2806,9
2807,6
2808,8
2809,1
2810,4
2811,7
2812,5
2813,3
2814,8
2815,8
2816,9
2817,3
2818,9
2819,0
2820,9
2821,9
2822,5
2823,7
2824,8
2825,1
2826,2
2827,3
2828,2
2829,2
2830,0
2831,5
2832,7
2833,5
2834,3
2835,8
2836,5
2837,7
2838,2
2839,0
2840,5
2841,0
2842,2
2843,5
2844,6
2845,2
2846,0
2847,3
2848,9
2849,1
2850,2
2851,6
2852,2
2853,8
2854,0
2855,3
2856,1
2857,5
2858,9
2859,5
2860,1
2861,3
2862,1
2863,2
2864,1
2865,6
2866,4
2867,7
2868,3
2869,3
2870,3
2871,3
2872,7
2873,7
2874,9
2875,7
2876,3
2877,4
2878,6
2879,3
2880,9
2881,0
2882,9
2883,1
2884,2
2885,6
2886,1
2887,0
2888,2
2889,7
2890,8
2891,0
2892,8
2893,4
2894,7
2895,3
2896,1
2897,5
2898,8
2899,7
2900,5
2901,5
2902,6
2903,3
2904,4
2905,5
2906,5
2907,6
2908,3
2909,0
2910,7
2911,2
2912,5
2913,8
2914,5
2915,9
2916,7
2917,6
2918,0
2919,9
2920,0
2921,0
2922,5
2923,5
2924,9
2925,7
2926,7
2927,5
2928,3
2929,2
2930,9
2931,4
2932,4
2933,1
2934,4
2935,9
2936,0
2937,3
2938,7
2939,3
2940,7
2941,6
2942,7
2943,9
2944,5
2945,4
2946,6
2947,1
2948,4
2949,3
2950,1
2951,1
2952,5
2953,9
2954,0
2955,9
2956,7
2957,0
2958,3
2959,2
2960,1
2961,8
2962,0
2963,1
2964,6
2965,1
2966,7
2967,3
2968,1
2969,7
2970,8
2971,7
2972,3
2973,7
2974,8
2975,9
2976,3
2977,5
2978,8
2979,7
2980,9
2981,8
2982,8
2983,4
2984,3
2985,6
2986,0
2987,4
2988,9
2989,3
2990,7
2991,5
2992,0
2993,7
2994,3
2995,2
2996,5
2997,1
2998,7
2999,7
